EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DEN HELDER, NETHERLANDS (STAID: 160)
Blended and updated with sources:13489 13571 15803 906235 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   160, 15803,19070403,   36,    0
   160, 15803,19070404,   31,    0
   160, 15803,19070405,   26,    0
   160, 15803,19070406,   41,    0
   160, 15803,19070407,   26,    0
   160, 15803,19070408,   41,    0
   160, 15803,19070409,   21,    0
   160, 15803,19070410,   26,    0
   160, 15803,19070411,   67,    0
   160, 15803,19070412,   67,    0
   160, 15803,19070413,   62,    0
   160, 15803,19070414,   62,    0
   160, 15803,19070415,   46,    0
   160, 15803,19070416,   51,    0
   160, 15803,19070417,   51,    0
   160, 15803,19070418,   77,    0
   160, 15803,19070419,   41,    0
   160, 15803,19070420,   26,    0
   160, 15803,19070421,   82,    0
   160, 15803,19070422,   41,    0
   160, 15803,19070423,   57,    0
   160, 15803,19070424,   51,    0
   160, 15803,19070425,   31,    0
   160, 15803,19070426,   31,    0
   160, 15803,19070427,   26,    0
   160, 15803,19070428,   57,    0
   160, 15803,19070429,   36,    0
   160, 15803,19070430,   21,    0
   160, 15803,19070501,   36,    0
   160, 15803,19070502,   98,    0
   160, 15803,19070503,  103,    0
   160, 15803,19070504,  108,    0
   160, 15803,19070505,   36,    0
   160, 15803,19070506,   15,    0
   160, 15803,19070507,   36,    0
   160, 15803,19070508,   21,    0
   160, 15803,19070509,   36,    0
   160, 15803,19070510,   15,    0
   160, 15803,19070511,   15,    0
   160, 15803,19070512,   10,    0
   160, 15803,19070513,   21,    0
   160, 15803,19070514,   62,    0
   160, 15803,19070515,   67,    0
   160, 15803,19070516,   36,    0
   160, 15803,19070517,   82,    0
   160, 15803,19070518,   46,    0
   160, 15803,19070519,   36,    0
   160, 15803,19070520,   51,    0
   160, 15803,19070521,   31,    0
   160, 15803,19070522,   21,    0
   160, 15803,19070523,   21,    0
   160, 15803,19070524,   31,    0
   160, 15803,19070525,   21,    0
   160, 15803,19070526,   51,    0
   160, 15803,19070527,   31,    0
   160, 15803,19070528,   46,    0
   160, 15803,19070529,   46,    0
   160, 15803,19070530,   31,    0
   160, 15803,19070531,   26,    0
   160, 15803,19070601,   15,    0
   160, 15803,19070602,   41,    0
   160, 15803,19070603,   93,    0
   160, 15803,19070604,   57,    0
   160, 15803,19070605,   21,    0
   160, 15803,19070606,   67,    0
   160, 15803,19070607,   36,    0
   160, 15803,19070608,   31,    0
   160, 15803,19070609,   21,    0
   160, 15803,19070610,   31,    0
   160, 15803,19070611,   31,    0
   160, 15803,19070612,   31,    0
   160, 15803,19070613,   57,    0
   160, 15803,19070614,   46,    0
   160, 15803,19070615,   67,    0
   160, 15803,19070616,  103,    0
   160, 15803,19070617,   67,    0
   160, 15803,19070618,   41,    0
   160, 15803,19070619,   62,    0
   160, 15803,19070620,   82,    0
   160, 15803,19070621,   82,    0
   160, 15803,19070622,   62,    0
   160, 15803,19070623,   87,    0
   160, 15803,19070624,   82,    0
   160, 15803,19070625,   98,    0
   160, 15803,19070626,   57,    0
   160, 15803,19070627,   87,    0
   160, 15803,19070628,   26,    0
   160, 15803,19070629,   21,    0
   160, 15803,19070630,   36,    0
   160, 15803,19070701,   36,    0
   160, 15803,19070702,   36,    0
   160, 15803,19070703,   31,    0
   160, 15803,19070704,   67,    0
   160, 15803,19070705,   93,    0
   160, 15803,19070706,   62,    0
   160, 15803,19070707,   26,    0
   160, 15803,19070708,   51,    0
   160, 15803,19070709,   77,    0
   160, 15803,19070710,   41,    0
   160, 15803,19070711,   51,    0
   160, 15803,19070712,   21,    0
   160, 15803,19070713,   10,    0
   160, 15803,19070714,   21,    0
   160, 15803,19070715,   57,    0
   160, 15803,19070716,   51,    0
   160, 15803,19070717,   77,    0
   160, 15803,19070718,   62,    0
   160, 15803,19070719,   41,    0
   160, 15803,19070720,   26,    0
   160, 15803,19070721,   31,    0
   160, 15803,19070722,   21,    0
   160, 15803,19070723,   41,    0
   160, 15803,19070724,   21,    0
   160, 15803,19070725,   36,    0
   160, 15803,19070726,   21,    0
   160, 15803,19070727,   41,    0
   160, 15803,19070728,   10,    0
   160, 15803,19070729,   57,    0
   160, 15803,19070730,   77,    0
   160, 15803,19070731,   87,    0
   160, 15803,19070801,   82,    0
   160, 15803,19070802,   41,    0
   160, 15803,19070803,   36,    0
   160, 15803,19070804,   36,    0
   160, 15803,19070805,   15,    0
   160, 15803,19070806,   67,    0
   160, 15803,19070807,  113,    0
   160, 15803,19070808,   98,    0
   160, 15803,19070809,   67,    0
   160, 15803,19070810,   51,    0
   160, 15803,19070811,   62,    0
   160, 15803,19070812,   82,    0
   160, 15803,19070813,   62,    0
   160, 15803,19070814,   62,    0
   160, 15803,19070815,   67,    0
   160, 15803,19070816,   31,    0
   160, 15803,19070817,   67,    0
   160, 15803,19070818,   41,    0
   160, 15803,19070819,   82,    0
   160, 15803,19070820,   77,    0
   160, 15803,19070821,   72,    0
   160, 15803,19070822,   41,    0
   160, 15803,19070823,   51,    0
   160, 15803,19070824,   46,    0
   160, 15803,19070825,   82,    0
   160, 15803,19070826,   21,    0
   160, 15803,19070827,   21,    0
   160, 15803,19070828,   21,    0
   160, 15803,19070829,   10,    0
   160, 15803,19070830,   21,    0
   160, 15803,19070831,   15,    0
   160, 15803,19070901,   41,    0
   160, 15803,19070902,   31,    0
   160, 15803,19070903,   57,    0
   160, 15803,19070904,   10,    0
   160, 15803,19070905,   41,    0
   160, 15803,19070906,   41,    0
   160, 15803,19070907,   31,    0
   160, 15803,19070908,   26,    0
   160, 15803,19070909,   31,    0
   160, 15803,19070910,   41,    0
   160, 15803,19070911,   31,    0
   160, 15803,19070912,   15,    0
   160, 15803,19070913,   10,    0
   160, 15803,19070914,   26,    0
   160, 15803,19070915,   21,    0
   160, 15803,19070916,   41,    0
   160, 15803,19070917,   51,    0
   160, 15803,19070918,   15,    0
   160, 15803,19070919,    5,    0
   160, 15803,19070920,   15,    0
   160, 15803,19070921,   26,    0
   160, 15803,19070922,   31,    0
   160, 15803,19070923,    5,    0
   160, 15803,19070924,   15,    0
   160, 15803,19070925,   26,    0
   160, 15803,19070926,   15,    0
   160, 15803,19070927,   21,    0
   160, 15803,19070928,   57,    0
   160, 15803,19070929,   26,    0
   160, 15803,19070930,   15,    0
   160, 15803,19071001,   15,    0
   160, 15803,19071002,   46,    0
   160, 15803,19071003,   46,    0
   160, 15803,19071004,   26,    0
   160, 15803,19071005,   26,    0
   160, 15803,19071006,   46,    0
   160, 15803,19071007,   46,    0
   160, 15803,19071008,   15,    0
