EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station HOEK VAN HOLLAND, NETHERLANDS (STAID: 602)
Blended and updated with sources:13634 906330 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   602, 13634,19720527,  149,    0
   602, 13634,19720528,  123,    0
   602, 13634,19720529,  129,    0
   602, 13634,19720530,  144,    0
   602, 13634,19720531,  103,    0
   602, 13634,19720601,   46,    0
   602, 13634,19720602,   36,    0
   602, 13634,19720603,   51,    0
   602, 13634,19720604,   57,    0
   602, 13634,19720605,   36,    0
   602, 13634,19720606,   36,    0
   602, 13634,19720607,   51,    0
   602, 13634,19720608,  113,    0
   602, 13634,19720609,   67,    0
   602, 13634,19720610,   62,    0
   602, 13634,19720611,   51,    0
   602, 13634,19720612,   31,    0
   602, 13634,19720613,   36,    0
   602, 13634,19720614,   72,    0
   602, 13634,19720615,   57,    0
   602, 13634,19720616,   46,    0
   602, 13634,19720617,   41,    0
   602, 13634,19720618,   98,    0
   602, 13634,19720619,   87,    0
   602, 13634,19720620,   72,    0
   602, 13634,19720621,  123,    0
   602, 13634,19720622,  103,    0
   602, 13634,19720623,  103,    0
   602, 13634,19720624,   57,    0
   602, 13634,19720625,   46,    0
   602, 13634,19720626,   31,    0
   602, 13634,19720627,   36,    0
   602, 13634,19720628,   46,    0
   602, 13634,19720629,   36,    0
   602, 13634,19720630,   36,    0
   602, 13634,19720701,   57,    0
   602, 13634,19720702,   87,    0
   602, 13634,19720703,   57,    0
   602, 13634,19720704,   77,    0
   602, 13634,19720705,   46,    0
   602, 13634,19720706,   41,    0
   602, 13634,19720707,   77,    0
   602, 13634,19720708,   62,    0
   602, 13634,19720709,   46,    0
   602, 13634,19720710,   62,    0
   602, 13634,19720711,   51,    0
   602, 13634,19720712,   31,    0
   602, 13634,19720713,   31,    0
   602, 13634,19720714,   46,    0
   602, 13634,19720715,   57,    0
   602, 13634,19720716,   62,    0
   602, 13634,19720717,   57,    0
   602, 13634,19720718,   51,    0
   602, 13634,19720719,   62,    0
   602, 13634,19720720,   41,    0
   602, 13634,19720721,   41,    0
   602, 13634,19720722,   46,    0
   602, 13634,19720723,   36,    0
   602, 13634,19720724,   41,    0
   602, 13634,19720725,   46,    0
   602, 13634,19720726,   77,    0
   602, 13634,19720727,   93,    0
   602, 13634,19720728,   51,    0
   602, 13634,19720729,   51,    0
   602, 13634,19720730,   51,    0
   602, 13634,19720731,   46,    0
   602, 13634,19720801,   41,    0
   602, 13634,19720802,   51,    0
   602, 13634,19720803,   82,    0
   602, 13634,19720804,  113,    0
   602, 13634,19720805,   87,    0
   602, 13634,19720806,   57,    0
   602, 13634,19720807,   46,    0
   602, 13634,19720808,   98,    0
   602, 13634,19720809,   82,    0
   602, 13634,19720810,   31,    0
   602, 13634,19720811,   46,    0
   602, 13634,19720812,   41,    0
   602, 13634,19720813,   41,    0
   602, 13634,19720814,   46,    0
   602, 13634,19720815,   67,    0
   602, 13634,19720816,   46,    0
   602, 13634,19720817,   98,    0
   602, 13634,19720818,  103,    0
   602, 13634,19720819,   82,    0
   602, 13634,19720820,   36,    0
   602, 13634,19720821,   72,    0
   602, 13634,19720822,   77,    0
   602, 13634,19720823,   26,    0
   602, 13634,19720824,   46,    0
   602, 13634,19720825,   36,    0
   602, 13634,19720826,   36,    0
   602, 13634,19720827,   36,    0
   602, 13634,19720828,   46,    0
   602, 13634,19720829,   46,    0
   602, 13634,19720830,   46,    0
   602, 13634,19720831,   51,    0
   602, 13634,19720901,   57,    0
   602, 13634,19720902,   46,    0
   602, 13634,19720903,   57,    0
   602, 13634,19720904,   46,    0
   602, 13634,19720905,   41,    0
   602, 13634,19720906,   36,    0
   602, 13634,19720907,   46,    0
   602, 13634,19720908,   36,    0
   602, 13634,19720909,   82,    0
   602, 13634,19720910,   67,    0
   602, 13634,19720911,   82,    0
   602, 13634,19720912,   67,    0
   602, 13634,19720913,   21,    0
   602, 13634,19720914,   51,    0
   602, 13634,19720915,   46,    0
   602, 13634,19720916,   82,    0
   602, 13634,19720917,   57,    0
   602, 13634,19720918,   31,    0
   602, 13634,19720919,   31,    0
   602, 13634,19720920,   31,    0
   602, 13634,19720921,   15,    0
   602, 13634,19720922,   36,    0
   602, 13634,19720923,   46,    0
   602, 13634,19720924,   46,    0
   602, 13634,19720925,   41,    0
   602, 13634,19720926,   36,    0
   602, 13634,19720927,   51,    0
   602, 13634,19720928,   46,    0
   602, 13634,19720929,   21,    0
   602, 13634,19720930,   36,    0
   602, 13634,19721001,   51,    0
   602, 13634,19721002,   51,    0
   602, 13634,19721003,   41,    0
   602, 13634,19721004,   41,    0
   602, 13634,19721005,   46,    0
   602, 13634,19721006,   46,    0
   602, 13634,19721007,   26,    0
   602, 13634,19721008,   21,    0
   602, 13634,19721009,-9999,    9
   602, 13634,19721010,-9999,    9
   602, 13634,19721011,   46,    0
   602, 13634,19721012,   41,    0
   602, 13634,19721013,   41,    0
   602, 13634,19721014,   36,    0
   602, 13634,19721015,   36,    0
   602, 13634,19721016,   31,    0
   602, 13634,19721017,   41,    0
   602, 13634,19721018,   51,    0
   602, 13634,19721019,   36,    0
   602, 13634,19721020,   82,    0
   602, 13634,19721021,   87,    0
   602, 13634,19721022,  103,    0
   602, 13634,19721023,   93,    0
   602, 13634,19721024,   67,    0
   602, 13634,19721025,   41,    0
   602, 13634,19721026,   46,    0
   602, 13634,19721027,   51,    0
   602, 13634,19721028,   62,    0
   602, 13634,19721029,   57,    0
   602, 13634,19721030,   46,    0
   602, 13634,19721031,   15,    0
   602, 13634,19721101,   26,    0
   602, 13634,19721102,   51,    0
   602, 13634,19721103,   51,    0
   602, 13634,19721104,   57,    0
   602, 13634,19721105,   87,    0
   602, 13634,19721106,   72,    0
   602, 13634,19721107,   87,    0
   602, 13634,19721108,   36,    0
   602, 13634,19721109,   87,    0
   602, 13634,19721110,  113,    0
   602, 13634,19721111,  113,    0
   602, 13634,19721112,  113,    0
   602, 13634,19721113,  159,    0
   602, 13634,19721114,   41,    0
   602, 13634,19721115,   93,    0
   602, 13634,19721116,   72,    0
   602, 13634,19721117,   67,    0
   602, 13634,19721118,   72,    0
